Metric,avg,min,max,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Request Throughput (requests/sec),0.08
Total Input Sequence Length (tokens),17126.00
Total Output Sequence Length (tokens),9296.00
Total Output Tokens (tokens),9296.00
Total Token Throughput (tokens/sec),176.73
Total Usage Completion Tokens (tokens),9296.00
Total Usage Prompt Tokens (tokens),17126.00
Total Usage Total Tokens (tokens),26422.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,p1,p5,p10,p25,p50,p75,p90,p95,p99,std,Hostname
localhost,2,NVIDIA A100-SXM4-40GB,GPU-80d0401d-234d-1829-b81b-aa7261742f13,GPU Power Usage (W),153.28,70.14,248.55,72.74,106.12,107.41,114.53,142.14,192.61,216.00,228.78,241.83,43.53,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-80d0401d-234d-1829-b81b-aa7261742f13,Energy Consumption (MJ),0.02,,,,,,,,,,,,,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-80d0401d-234d-1829-b81b-aa7261742f13,GPU Utilization (%),40.94,0.00,87.00,25.00,30.00,38.00,38.00,41.00,44.00,45.00,46.00,61.70,6.69,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-80d0401d-234d-1829-b81b-aa7261742f13,GPU Memory Used (GB),39.38,39.15,39.38,39.38,39.38,39.38,39.38,39.38,39.38,39.38,39.38,39.38,0.02,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-80d0401d-234d-1829-b81b-aa7261742f13,GPU Temperature (°C),39.33,33.00,41.00,35.00,37.00,38.00,39.00,40.00,40.00,40.00,40.00,41.00,1.19,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-80d0401d-234d-1829-b81b-aa7261742f13,Memory Utilization (%),27.95,0.00,48.00,13.00,16.75,26.00,26.00,27.00,31.00,33.00,33.00,44.00,5.36,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-80d0401d-234d-1829-b81b-aa7261742f13,SM Utilization (%),39.67,26.00,45.00,27.15,33.00,37.00,40.00,40.00,40.00,42.00,45.00,45.00,3.08,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-80d0401d-234d-1829-b81b-aa7261742f13,Decoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-80d0401d-234d-1829-b81b-aa7261742f13,Encoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-80d0401d-234d-1829-b81b-aa7261742f13,JPEG Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,2,NVIDIA A100-SXM4-40GB,GPU-80d0401d-234d-1829-b81b-aa7261742f13,Power Violation (us),0.00,,,,,,,,,,,,,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-c6e625a8-e507-3a36-588a-be4edc0484f6,GPU Power Usage (W),158.86,71.77,254.21,75.36,109.98,112.15,118.66,147.72,198.79,226.60,234.27,246.99,44.49,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-c6e625a8-e507-3a36-588a-be4edc0484f6,Energy Consumption (MJ),0.02,,,,,,,,,,,,,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-c6e625a8-e507-3a36-588a-be4edc0484f6,GPU Utilization (%),43.11,0.00,91.00,26.00,31.00,40.00,40.00,43.00,46.00,47.00,55.00,74.85,7.77,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-c6e625a8-e507-3a36-588a-be4edc0484f6,GPU Memory Used (GB),37.90,37.67,37.90,37.90,37.90,37.90,37.90,37.90,37.90,37.90,37.90,37.90,0.02,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-c6e625a8-e507-3a36-588a-be4edc0484f6,GPU Temperature (°C),36.56,31.00,39.00,32.00,35.00,36.00,36.00,37.00,37.00,37.00,37.00,38.00,1.05,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-c6e625a8-e507-3a36-588a-be4edc0484f6,Memory Utilization (%),29.56,0.00,51.00,14.00,16.00,28.00,28.00,29.00,32.00,34.00,35.00,46.00,5.64,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-c6e625a8-e507-3a36-588a-be4edc0484f6,SM Utilization (%),41.88,27.00,49.00,28.00,34.00,38.00,42.00,42.00,42.00,45.00,49.00,49.00,3.73,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-c6e625a8-e507-3a36-588a-be4edc0484f6,Decoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-c6e625a8-e507-3a36-588a-be4edc0484f6,Encoder Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-c6e625a8-e507-3a36-588a-be4edc0484f6,JPEG Utilization (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,localhost
localhost,3,NVIDIA A100-SXM4-40GB,GPU-c6e625a8-e507-3a36-588a-be4edc0484f6,Power Violation (us),0.00,,,,,,,,,,,,,localhost
